NAME,POSTCODE,STREET,PLACES
SOPA,55412,TATANDA,KITAMPA
MAMBWE KENYA,55413,KIUNDINAMEMA,NWAYANZWA
MAMBWE KENYA,55413,KIUNDINAMEMA,MIPUTU
MAMBWE KENYA,55413,KIUNDINAMEMA,LUTUMBA
MAMBWE KENYA,55413,KIUNDINAMEMA,NAMEMA
MAMBWE KENYA,55413,KIUNDINAMEMA,MTWANCHE
MAMBWE KENYA,55413,KIUNDINAMEMA,KIUNDI
MAMBWE KENYA,55413,MADIBILA,NYANZWA
MAMBWE KENYA,55413,MADIBILA,ILOLESHA
MAMBWE KENYA,55413,MADIBILA,MADIBILA
MAMBWE KENYA,55413,MADIBILA,MCHESE
MAMBWE KENYA,55413,MADIBILA,KAVUMBO
MAMBWE KENYA,55413,MADIBILA,ISALE
MAMBWE KENYA,55413,KAZOZYA,SUME
MAMBWE KENYA,55413,KAZOZYA,KAZOZYA
MAMBWE KENYA,55413,KAZOZYA,MALAMUSU
MAMBWE KENYA,55413,MPANGA,MFWEMO
MAMBWE KENYA,55413,MPANGA,CHOSA
MAMBWE KENYA,55413,MPANGA,LUNDA
MAMBWE KENYA,55413,MPANGA,KAMBALA
MAMBWE KENYA,55413,MPANGA,KAMISUKU
MAMBWE KENYA,55413,MPANGA,CHESA
MAMBWE KENYA,55413,MPANGA,KASA
MAMBWE KENYA,55413,MPANGA,KAMISUKU B
MAMBWE KENYA,55413,MAMBWEKENYA,KILOSA
MAMBWE KENYA,55413,MAMBWEKENYA,KIKONDE
MAMBWE KENYA,55413,MAMBWEKENYA,MAMBWEKENYA
MAMBWE KENYA,55413,MAMBWEKENYA,KALOZYA
LEGEZAMWENDO,55414,LEGEZAMWENDO,LEGEZA MWENDO
LEGEZAMWENDO,55414,LEGEZAMWENDO,CHONDO
LEGEZAMWENDO,55414,LEGEZAMWENDO,MKAMBAKU
LEGEZAMWENDO,55414,LEGEZAMWENDO,LEGEZA MWENDO B
LEGEZAMWENDO,55414,LEGEZAMWENDO,LUANDA
LEGEZAMWENDO,55414,MKOMBO,"CHULASITU ""A"""
LEGEZAMWENDO,55414,MKOMBO,"CHULASTU ""B"""
LEGEZAMWENDO,55414,MKOMBO,MKOMBO
LEGEZAMWENDO,55414,MKOMBO,MSANZI
LEGEZAMWENDO,55414,MKOMBO,KINAMBO
LEGEZAMWENDO,55414,MOMBO,CHANJI
LEGEZAMWENDO,55414,MOMBO,UZUMBWA
LEGEZAMWENDO,55414,MOMBO,MASHETE
LEGEZAMWENDO,55414,MOMBO,MAJENGO
LEGEZAMWENDO,55414,MOMBO,KAKU
LEGEZAMWENDO,55414,MOMBO,MOMBOKAKU
LEGEZAMWENDO,55414,MLENJE,VWAWA
LEGEZAMWENDO,55414,MLENJE,UHURU
LEGEZAMWENDO,55414,MLENJE,KAWEZYA
KATETE,55415,KATETE,MUMBO
KATETE,55415,KATETE,KATETE
KATETE,55415,KATETE,CHESA
KATETE,55415,KATETE,MWENELUNGU
KATETE,55415,KATETE,MAZYAI
KATETE,55415,KATETE,KASESYA
KATETE,55415,SAFU,KAYENDE
KATETE,55415,SAFU,SAFU
KATETE,55415,SAFU,MWELA
KATETE,55415,SAFU,ISENGA
KATETE,55415,SAFU,MLAMBWALILI
KATETE,55415,NGOMA,KAMBOLE
KATETE,55415,NGOMA,NGOMA
KATETE,55415,NGOMA,NACHIPEPE
KATETE,55415,KALUKO,KALUKO
KATETE,55415,KALUKO,MAKAYE
KATETE,55415,KALUKO,MUNZA
KATETE,55415,KALUKO,CHITO
KATETE,55415,JENGENI,CHINA
KATETE,55415,JENGENI,CHITWAZI
KATETE,55415,JENGENI,JENGENI
KISUMBA,55416,KISUMBA,KISUMBA
KISUMBA,55416,KISUMBA,KAMCHINGA
KISUMBA,55416,KISUMBA,KAWALA
KISUMBA,55416,KISUMBA,CHIPOTE
KISUMBA,55416,KACHELE,NYIMBA
KISUMBA,55416,KACHELE,CHUMA
KISUMBA,55416,KACHELE,KACHELE
KISUMBA,55416,KAFUKOKA,KAFUKOKA
KISUMBA,55416,KAFUKOKA,NCHESE
KISUMBA,55416,KAFUKOKA,LWANJI
KISUMBA,55416,CHISENGA,MAWENI
KISUMBA,55416,CHISENGA,CHIYO
KISUMBA,55416,CHISENGA,MTALUKE
KISUMBA,55416,CHISENGA,CHAPONDWE
KISUMBA,55416,KASOTE,KAMIKULO
KISUMBA,55416,KASOTE,MIAKASI
KISUMBA,55416,KASOTE,KATUNDA
KISUMBA,55416,KASOTE,MAJENGO
ULUMI,55417,"ULUMI ""A""",ULAYA
ULUMI,55417,"ULUMI ""A""",UZUMBULA
ULUMI,55417,"ULUMI ""A""",AMERIKA
ULUMI,55417,"ULUMI ""A""",CHILUPU
ULUMI,55417,"ULUMI ""A""",YANJE
ULUMI,55417,ULUMI ''B'',NSUNGU
ULUMI,55417,ULUMI ''B'',KAWALA
ULUMI,55417,ULUMI ''B'',ULUMI ''B''
ULUMI,55417,ULUMI ''B'',CHILUPU
ULUMI,55417,MNAZI,CHANKA
ULUMI,55417,MNAZI,CHILAMBO
ULUMI,55417,KALE,TANGA
ULUMI,55417,KALE,KALE
ULUMI,55417,KALE,MULA
ULUMI,55417,"KALEPULA ""A""",MSEME
ULUMI,55417,"KALEPULA ""A""",IMALAMUSU
ULUMI,55417,"KALEPULA ""A""",MFULILA
ULUMI,55417,"KALEPULA ""A""",KASELA
ULUMI,55417,"KALEPULA ""A""",MIGOMBA
ULUMI,55417,"KALEPULA ""B""",CHITWAKA
ULUMI,55417,"KALEPULA ""B""",ITOCHI
ULUMI,55417,"KALEPULA ""B""",LOLESHA
ULUMI,55417,"KALEPULA ""B""",ILAMBILAMFUZI
ULUMI,55417,"KALEPULA ""B""",SAZA
SAMAZI,55418,KIPANGA,MBITA
SAMAZI,55418,KIPANGA,MSENKELE
SAMAZI,55418,KIPANGA,MAJENGO
SAMAZI,55418,KIPANGA,KACHOMA
SAMAZI,55418,KATILI,KATILI
SAMAZI,55418,KATILI,NZAILO
SAMAZI,55418,KATILI,NGWENYA
SAMAZI,55418,SAMAZI,SAMAZI
SAMAZI,55418,SAMAZI,ILEMELA
SAMAZI,55418,SAMAZI,SENJE
SAMAZI,55418,KISALA,KISALA
SAMAZI,55418,KISALA,KALEPA
SAMAZI,55418,KISALA,MUYAKASI
SAMAZI,55418,KISALA,MKWAVI
MPOMBWE,55419,MPOMBWE,"MPOMBWE""A"""
MPOMBWE,55419,MPOMBWE,KAMKOLWE
MPOMBWE,55419,MPOMBWE,KATINDIZI
MPOMBWE,55419,MPOMBWE,KASOKO
MPOMBWE,55419,MPOMBWE,KASAKALAWE
MPOMBWE,55419,"MPOMBWE ""B""","MPOMBWE""B"""
MPOMBWE,55419,"MPOMBWE ""B""",CHEMCHEMI
MPOMBWE,55419,"MPOMBWE ""B""",KAMONONYE
MPOMBWE,55419,"MPOMBWE ""B""",SIMWELA
MPOMBWE,55419,KAPOZWA,KAPOZWA
MPOMBWE,55419,KAPOZWA,CHAPTUKA
MPOMBWE,55419,KAPOZWA,KIBAONI
MPOMBWE,55419,KAPOZWA,MBWILO
MPOMBWE,55419,KALAMBO,MAJENGO
MPOMBWE,55419,KALAMBO,KALAMBO
MPOMBWE,55419,KALAMBO,MKAMBA
MPOMBWE,55419,KALAMBO,MANDA
MPOMBWE,55419,NGOROTWA,"NGOROTWA ""A"""
MPOMBWE,55419,NGOROTWA,"NGOROTWA ""B"""
MPOMBWE,55419,NGOROTWA,KAWALA
MPOMBWE,55419,NONDO,VYULA
MPOMBWE,55419,NONDO,KAMLESHE
MPOMBWE,55419,NONDO,NONDO
MPOMBWE,55419,NONDO,KALAMBO
LYOWA,55420,SINGIWE,MFUKANDA
LYOWA,55420,SINGIWE,KATUWA
LYOWA,55420,SINGIWE,NAMBU
LYOWA,55420,CHALAMINWE,NAMBWA
LYOWA,55420,CHALAMINWE,MASEWE
LYOWA,55420,CHALAMINWE,CHALAMINWE
LYOWA,55420,SANTAMARIA,KILEWANI
LYOWA,55420,SANTAMARIA,SANTA
LYOWA,55420,SANTAMARIA,ISEVYA
LYOWA,55420,KELENI,JERUSALEMU
LYOWA,55420,KELENI,KELENI
LYOWA,55420,KELENI,CHIMILANGWI
LYOWA,55420,MATAI B,MLUNJI
LYOWA,55420,MATAI B,IMBO
LYOWA,55420,MATAI B,MATWAZI
LYOWA,55420,NAMLANGWA,LYOWA
LYOWA,55420,NAMLANGWA,KASISIWE
LYOWA,55420,NAMLANGWA,NAMLANGWA
MBULUMA,55421,MBULUMA,KILEWA
MBULUMA,55421,MBULUMA,CHAMWUNO
MBULUMA,55421,MBULUMA,MBULUMA KATI
MBULUMA,55421,MBULUMA,KALULU
MBULUMA,55421,KALEMASHA,KAPUTUKE
MBULUMA,55421,KALEMASHA,KALOMBWE
MBULUMA,55421,KALEMASHA,MAKAZI MAPYA
MBULUMA,55421,KALEMASHA,TUPIKE
MBULUMA,55421,KALEMASHA,KALEMASHA KATI
MBULUMA,55421,KALEMASHA,KATECHA
MBULUMA,55421,MAO,KASUNGA
MBULUMA,55421,MAO,IYUNGA
MBULUMA,55421,MAO,MAO KATI
MBULUMA,55421,MAO,MKUYUNI
MBULUMA,55421,KANYALAKATA,NACHILUNGA
MBULUMA,55421,KANYALAKATA,MINYELA
MBULUMA,55421,KANYALAKATA,KANYALAKATA
MBULUMA,55421,KANYALAKATA,KAWALA
MBULUMA,55421,LOLESHA,NAMWAVI
MBULUMA,55421,LOLESHA,LOLESHA
MBULUMA,55421,LOLESHA,KALEMASHA
SUNDU,55422,KALAELA,KATANDE
SUNDU,55422,KALAELA,KALAELA
SUNDU,55422,KALAELA,KAFOMBWA
SUNDU,55422,KALAELA,CHUMU
SUNDU,55422,ILAMBILA,NKOZI
SUNDU,55422,ILAMBILA,ILAMBILA
SUNDU,55422,ILAMBILA,MLWAZI
SUNDU,55422,ILAMBILA,ISUNUKA
SUNDU,55422,KAMAWE,KITUVYA
SUNDU,55422,KAMAWE,KAMAWE
SUNDU,55422,KAMAWE,KAMUKU
KANYEZI,55423,KANYEZI,KANYEZI KATI
KANYEZI,55423,KANYEZI,CHIKWALA
KANYEZI,55423,KANYEZI,KAMISUKU
KANYEZI,55423,MAJENGO,MATIMBA
KANYEZI,55423,MAJENGO,MAJENGO
KANYEZI,55423,MAJENGO,NAMKONDA
KANYEZI,55423,CHALATILA,MWAMA
KANYEZI,55423,CHALATILA,KAZOVWE
KANYEZI,55423,CHALATILA,CHALATILA
KANYEZI,55423,CHALATILA,NKAKO
KANYEZI,55423,CHISAMBO,MTULA
KANYEZI,55423,CHISAMBO,CHISAMBO
KANYEZI,55423,KAFUKULA,KAPATU
KANYEZI,55423,KAFUKULA,KAFUKULA
KANYEZI,55423,KAFUKULA,NTAKOMOLWA
KILESHA,55424,KILESHA,KILESHA
KILESHA,55424,KILESHA,KAKOMA
KILESHA,55424,KAMBO,MILAZA
KILESHA,55424,KAMBO,KILAMBO
KILESHA,55424,KAMBO,KALOLENI
KILESHA,55424,ITEKESHA,MADEBE
KILESHA,55424,ITEKESHA,KAGERA
KILESHA,55424,ITEKESHA,ITEKESHA
KILESHA,55424,ITEKESHA,SEKETA
KILESHA,55424,ITEKESHA,MIZUMBI
KILESHA,55424,ILANGO,KAMBALILE
KILESHA,55424,ILANGO,KASA
KILESHA,55424,KIFONE,LEMI
KILESHA,55424,KIFONE,NSUNDU
KILESHA,55424,KIFONE,KIFONE
